N,DCT2 Time,My DCT2 Time
2,0.00015687942504882812,0.00011372566223144531
4,0.00012993812561035156,0.0003848075866699219
8,0.0001239776611328125,0.0021543502807617188
16,0.00014829635620117188,0.015717267990112305
32,0.00011515617370605469,0.09406113624572754
64,0.0001571178436279297,0.5066258907318115
128,0.0003006458282470703,4.141416072845459
256,0.0008852481842041016,29.143878698349
512,0.005894660949707031,251.77841019630432
1024,0.01812458038330078,1936.1211123466492
